week_date,actual,in_sample,oos_val,is_live,pred_persistence,pred_hgb,pred_rf,pred_gbm,pred_elasticnet,pred_ridge,pred_ensemble
2015-11-23,1.974,1,0,0,2.015,1.9742424003670136,2.0166427790412635,1.9820108952259816,2.09514650053563,2.005004063884745,2.0101192002216237
2015-11-30,1.969,1,0,0,1.974,1.9572329257298713,2.000177990708177,1.9577013612119885,2.058051123486977,1.9843393769571396,1.9874186912526046
2015-12-07,1.953,1,0,0,1.969,1.95159477254199,1.986849025693828,1.9527500555737576,2.036685385845287,1.9803554716363483,1.978680977109744
2015-12-14,1.929,1,0,0,1.953,1.942260120049021,1.9471868899323885,1.9464022583422056,2.000411054866296,1.945673767316023,1.954182836468196
2015-12-21,1.933,1,0,0,1.929,1.9278183159927322,1.9300615898749334,1.9101451496287891,1.9899967424099516,1.9323407280586546,1.9356869010641848
2015-12-28,1.922,1,0,0,1.933,1.9214026782693756,1.9160202892433855,1.9074765819687864,1.9777782521405465,1.9298752945626347,1.9290517447932087
2016-01-04,1.888,1,0,0,1.922,1.8859912075381922,1.8889172420232843,1.8904020826366543,1.9735838487464865,1.919828685718204,1.9106844996594128
2016-01-11,1.81,1,0,0,1.888,1.8226714161268915,1.85587373638142,1.856307962719291,1.9640135081335073,1.868546826526124,1.870024001231636
2016-01-18,1.752,1,0,0,1.81,1.7489852716887668,1.793600703556095,1.7701045922868026,1.9018907394411415,1.7912963939187216,1.7963112836837387
2016-01-25,1.729,1,0,0,1.752,1.734222297429366,1.744179697388688,1.7236528425325395,1.8444156546527393,1.7287035809454916,1.7497670834407084
2016-02-01,1.663,1,0,0,1.729,1.6673704268168308,1.6850893256568513,1.6882923292739334,1.811229086396188,1.7320977510895734,1.715239892423404
2016-02-08,1.638,1,0,0,1.663,1.6409655717563107,1.6786444995291412,1.6482107925007976,1.7751173365373876,1.6756016553831383,1.6792114801295845
2016-02-15,1.661,1,0,0,1.638,1.6633879124285718,1.6838237246223984,1.6610598116609585,1.7280959614978222,1.6710545953270413,1.678491793546207
2016-02-22,1.715,1,0,0,1.661,1.7100644504467006,1.7173573825445934,1.6895978413328034,1.732292129664267,1.7011701938056976,1.7080137071775003
2016-02-29,1.782,1,0,0,1.715,1.777310540147785,1.7706347303314112,1.7540673351826814,1.7473170378229725,1.7421277103503408,1.75700708509143
2016-03-07,1.888,1,0,0,1.782,1.8744305805034378,1.8561244262823875,1.8575054880618518,1.7942120488850806,1.8233576118127637,1.8412914664265685
2016-03-14,1.935,1,0,0,1.888,1.9445517020630316,1.9168964453323045,1.9301173780489138,1.9020581416623474,1.9798161949817317,1.9400732297917729
2016-03-21,1.976,1,0,0,1.935,1.963682377273486,1.9626041738003073,1.983282718584241,1.9603728150658477,2.0069813820632514,1.978883889249765
2016-03-28,1.994,1,0,0,1.976,1.996994868079697,1.9842768465004004,1.9992650420717217,2.009199280137453,2.0394138225111904,2.009053792299381
2016-04-04,1.981,1,0,0,1.994,1.9838306765700657,1.9967347755064448,1.9931937877783221,2.038444751764806,2.0319616388894812,2.0096326043669666
2016-04-11,2.053,1,0,0,1.981,2.0346886902395065,2.034451187806505,2.0223343517361063,2.0337019633386753,1.9999367873240277,2.022446653360736
2016-04-18,2.08,1,0,0,2.053,2.084759293227953,2.075933176148573,2.0892596592621224,2.0797908910968856,2.105715980220054,2.089272979812389
2016-04-25,2.168,1,0,0,2.08,2.1484388428365193,2.135459057334029,2.1194576182359866,2.097866463407938,2.1154401857246343,2.123250628749946
2016-05-02,2.143,1,0,0,2.168,2.150909293088265,2.1478619934186556,2.1715146308462074,2.156910478600684,2.2261422273472418,2.1762042791308773
2016-05-09,2.17,1,0,0,2.143,2.176227668393999,2.185879601060312,2.1848363478158137,2.1813006666793853,2.162824724612814,2.1766722870440978
2016-05-16,2.235,1,0,0,2.17,2.2009444026059746,2.2033424726951862,2.187675246665966,2.183742250049109,2.1654312635496127,2.1860832269784884
2016-05-23,2.281,1,0,0,2.235,2.28016373541269,2.2445830462828913,2.2851986359608802,2.2374720624871673,2.2495127520029206,2.2606601242934756
2016-05-30,2.328,1,0,0,2.281,2.322108816350408,2.310479274978897,2.311837026205562,2.277824200864403,2.275149507261157,2.2982915317771386
2016-06-06,2.343,1,0,0,2.328,2.336286615053153,2.324881246047019,2.3391415186338604,2.315219069006262,2.335174755643368,2.3314727511668334
2016-06-13,2.29,1,0,0,2.343,2.311051913963136,2.3064080486833842,2.321324601203539,2.336143197251795,2.3423148146042525,2.325061207092965
2016-06-20,2.25,1,0,0,2.29,2.2480135999927304,2.2743389835575036,2.2583500203745115,2.3207164863169214,2.273044668023555,2.2726817928109346
