week_date,regime_int,regime_label,regime_prob_0,regime_prob_1,regime_prob_2,regime_prob_3
2000-12-18,0.0,NORMAL,0.9905151625832004,1.336925917289242e-10,0.0,0.009484837283005709
2000-12-25,0.0,NORMAL,0.8639824890607524,1.1975004816095604e-08,0.0,0.13601749896466758
2001-01-01,3.0,SUPPLY_SHOCK_3,0.0031725166401456078,5.442310900774011e-08,0.0,0.9968274289362722
2001-01-08,3.0,SUPPLY_SHOCK_3,0.005335920954796444,5.114372093319732e-08,0.0,0.9946640279020115
2001-01-15,3.0,SUPPLY_SHOCK_3,0.0004034126900763424,6.802207252249301e-08,0.0,0.9995965192870296
2001-01-22,3.0,SUPPLY_SHOCK_3,1.0271084225048068e-06,9.10114695680218e-06,0.0,0.9999898717454881
2001-01-29,3.0,SUPPLY_SHOCK_3,8.752541074583899e-06,2.7296981638937777e-05,0.0,0.9999639504771606
2001-02-05,3.0,SUPPLY_SHOCK_3,0.0008146501556578352,0.001052389239414756,0.0,0.9981329606046415
2001-02-12,3.0,SUPPLY_SHOCK_3,0.3653500611364678,1.5581203077482789e-06,0.0,0.6346483807434079
2001-02-19,0.0,NORMAL,0.8911424968904624,1.1651076300848979e-07,0.0,0.10885738659880098
2001-02-26,0.0,NORMAL,0.9746379436585405,4.204491260838006e-08,0.0,0.025362014296626375
2001-03-05,0.0,NORMAL,0.9829778567136987,1.7214887801933644e-09,0.0,0.0170221415649748
2001-03-12,0.0,NORMAL,0.9879182372785293,1.4351973508076364e-09,0.0,0.012081761286259112
2001-03-19,0.0,NORMAL,0.9987034877560828,6.186507912446014e-11,0.0,0.0012965121825045474
2001-03-26,0.0,NORMAL,0.9932736455076595,9.860646090343583e-11,0.0,0.00672635439380612
2001-04-02,0.0,NORMAL,0.8694256180564676,2.4504789141032305e-08,0.0,0.1305743574384179
2001-04-09,3.0,SUPPLY_SHOCK_3,0.07804974587884285,1.2215189386033601e-08,0.0,0.9219502419060585
2001-04-16,3.0,SUPPLY_SHOCK_3,2.0286838884513197e-05,7.520867355898831e-07,0.0,0.999978961075017
2001-04-23,3.0,SUPPLY_SHOCK_3,3.375354257494788e-07,4.160237686158747e-07,0.0,0.9999992464402677
2001-04-30,3.0,SUPPLY_SHOCK_3,2.0658794846390473e-08,9.24803033357327e-08,0.0,0.9999998868606845
2001-05-07,3.0,SUPPLY_SHOCK_3,6.150319681188188e-08,1.5982294889243085e-08,0.0,0.9999999225146924
2001-05-14,3.0,SUPPLY_SHOCK_3,2.3812064050633342e-08,1.9754254040113996e-08,0.0,0.9999999564333858
2001-05-21,3.0,SUPPLY_SHOCK_3,2.41222565883979e-07,7.2288680477194886e-09,0.0,0.9999997515479062
2001-05-28,3.0,SUPPLY_SHOCK_3,1.7739119788742245e-07,1.2763934829061723e-07,0.0,0.9999996949700755
2001-06-04,3.0,SUPPLY_SHOCK_3,3.053760381446605e-05,3.3929787637379754e-08,0.0,0.9999694284668499
2001-06-11,3.0,SUPPLY_SHOCK_3,9.392230452764031e-13,1.0051807904122174e-07,0.0,0.9999998994808317
2001-06-18,3.0,SUPPLY_SHOCK_3,1.8726453455120241e-06,8.133461040708504e-08,0.0,0.9999980460198449
2001-06-25,3.0,SUPPLY_SHOCK_3,4.666404126163387e-05,6.019194255194954e-08,0.0,0.9999532757667466
2001-07-02,3.0,SUPPLY_SHOCK_3,9.306815587921572e-08,5.993634944677922e-08,0.0,0.999999846995718
2001-07-09,3.0,SUPPLY_SHOCK_3,0.00307150140999058,3.0703530229768262e-09,0.0,0.9969284955203835
2001-07-16,3.0,SUPPLY_SHOCK_3,0.3639062643893023,5.992199605326385e-09,0.0,0.6360937296180733
2001-07-23,0.0,NORMAL,0.8238485812343755,5.1941962031181697e-11,0.0,0.1761514187139933
2001-07-30,0.0,NORMAL,0.9994223893426627,3.064689599982008e-13,0.0,0.0005776106566422594
2001-08-06,0.0,NORMAL,0.9999129152633518,2.1550810795703516e-11,0.0,8.708471552850859e-05
2001-08-13,0.0,NORMAL,0.996524528049498,3.6100261437573124e-09,0.0,0.0034754683402826825
2001-08-20,3.0,SUPPLY_SHOCK_3,0.43093053273240345,3.290249171351875e-07,0.0,0.5690691382427349
2001-08-27,3.0,SUPPLY_SHOCK_3,0.00028824565825660283,9.861143898353477e-07,0.0,0.9997107682272167
2001-09-03,3.0,SUPPLY_SHOCK_3,3.148452180152027e-12,0.0004342802864570107,0.0,0.9995657197101796
2001-09-10,3.0,SUPPLY_SHOCK_3,8.814351786522744e-12,1.1054129377044447e-05,0.0,0.9999889458624033
2001-09-17,3.0,SUPPLY_SHOCK_3,1.1962208940366742e-08,2.5297257756458503e-05,0.0,0.9999746907798505
2001-09-24,3.0,SUPPLY_SHOCK_3,1.6448975205374505e-05,1.0754056140337534e-06,0.0,0.9999824756185572
2001-10-01,3.0,SUPPLY_SHOCK_3,5.270744305810029e-11,4.468463891589535e-06,0.0,0.999995531484253
2001-10-08,3.0,SUPPLY_SHOCK_3,1.8170819727174234e-13,0.00016771077323635651,0.0,0.9998322892267041
2001-10-15,3.0,SUPPLY_SHOCK_3,9.769557677599717e-15,4.797123605516905e-06,0.0,0.9999952028762448
2001-10-22,3.0,SUPPLY_SHOCK_3,6.806696393261627e-14,1.18397461509353e-06,0.0,0.9999988160259551
2001-10-29,3.0,SUPPLY_SHOCK_3,4.947885629167163e-07,5.8213993687981106e-08,0.0,0.9999994469982704
2001-11-05,0.0,NORMAL,0.564739943166259,2.0954921542967642e-10,0.0,0.4352600566246151
2001-11-12,0.0,NORMAL,0.9463086045800023,1.218214435324314e-11,0.0,0.0536913954082645
2001-11-19,0.0,NORMAL,0.9986889886330609,1.3610049815283965e-10,0.0,0.0013110112309136738
2001-11-26,0.0,NORMAL,0.9935554894729889,2.7868083840686383e-11,0.0,0.00644451049854808
2001-12-03,0.0,NORMAL,0.9996753076944576,1.7477904745318107e-11,0.0,0.00032469228827742907
2001-12-10,0.0,NORMAL,0.9999026598228147,1.1101766111793016e-11,0.0,9.734016596983805e-05
2001-12-17,0.0,NORMAL,0.9947030167316151,5.256886332210323e-11,0.0,0.00529698321563146
2001-12-24,0.0,NORMAL,0.7252969599012475,1.4230353480273331e-07,0.0,0.274702897795241
2001-12-31,0.0,NORMAL,0.599496755840003,1.5138902973264288e-08,0.0,0.40050322902099017
2002-01-07,3.0,SUPPLY_SHOCK_3,0.03784337358588353,2.2583630434635784e-07,0.0,0.9621564005781297
2002-01-14,3.0,SUPPLY_SHOCK_3,0.0014864071918756644,5.334705742805439e-07,0.0,0.9985130593379545
2002-01-21,3.0,SUPPLY_SHOCK_3,0.001329685761271951,4.176766264814272e-07,0.0,0.9986698965618788
2002-01-28,3.0,SUPPLY_SHOCK_3,0.054634887251719735,2.973668067792027e-07,0.0,0.9453648153812331
2002-02-04,3.0,SUPPLY_SHOCK_3,0.1299790553857028,1.3725486515934499e-06,0.0,0.8700195720659409
2002-02-11,0.0,NORMAL,0.7958252749574757,1.377462578464695e-08,0.0,0.2041747112679036
2002-02-18,0.0,NORMAL,0.9864213902126883,1.0347409453439188e-08,0.0,0.01357859944056274
2002-02-25,0.0,NORMAL,0.997185438188882,5.84599346038197e-09,0.0,0.002814555964324446
2002-03-04,0.0,NORMAL,0.9910860151469048,1.227222406245586e-09,0.0,0.008913983625063078
2002-03-11,3.0,SUPPLY_SHOCK_3,2.9016456416147056e-07,6.192563895467063e-05,0.0,0.9999377841960145
2002-03-18,3.0,SUPPLY_SHOCK_3,7.172323658015434e-08,5.611474058688155e-06,0.0,0.9999943168020368
2002-03-25,3.0,SUPPLY_SHOCK_3,2.0650803373869925e-08,3.926715102633432e-06,0.0,0.9999960526334382
2002-04-01,3.0,SUPPLY_SHOCK_3,2.9902342182221117e-10,1.1234883053324878e-05,0.0,0.9999887648185866
2002-04-08,3.0,SUPPLY_SHOCK_3,4.384131310811929e-10,4.212932831049661e-05,0.0,0.9999578702334461
2002-04-15,3.0,SUPPLY_SHOCK_3,5.8984146104412605e-06,2.654403204399595e-06,0.0,0.9999914471829608
2002-04-22,3.0,SUPPLY_SHOCK_3,6.027086574067065e-05,1.8857335558104897e-06,0.0,0.9999378434004377
2002-04-29,3.0,SUPPLY_SHOCK_3,0.00016613650332068732,8.62434398201504e-07,0.0,0.9998330010618266
2002-05-06,3.0,SUPPLY_SHOCK_3,0.006998969450633314,1.3454077705914057e-06,0.0,0.9929996851423087
2002-05-13,3.0,SUPPLY_SHOCK_3,0.15882485004657598,3.00709339557603e-08,0.0,0.8411751198831426
2002-05-20,0.0,NORMAL,0.6092693945028592,1.5451359609267141e-09,0.0,0.39073060395224546
2002-05-27,0.0,NORMAL,0.9922708059288042,2.156159185285022e-11,0.0,0.007729194048863902
2002-06-03,0.0,NORMAL,0.9993762411298138,3.1704875840958387e-12,0.0,0.0006237588664298484
2002-06-10,0.0,NORMAL,0.9999429289170462,4.604866474068698e-15,0.0,5.7071083765818605e-05
2002-06-17,0.0,NORMAL,0.9999571003570856,1.7438915885931375e-13,0.0,4.289964236706451e-05
2002-06-24,0.0,NORMAL,0.9998587456850061,1.2849824050027813e-12,0.0,0.00014125431434044799
2002-07-01,0.0,NORMAL,0.9998944958150201,2.473096525711536e-14,0.0,0.00010550418450870444
2002-07-08,0.0,NORMAL,0.9999050771892146,4.7158997405266803e-14,0.0,9.492281073517092e-05
2002-07-15,0.0,NORMAL,0.999888029523405,1.8294407028738113e-13,0.0,0.00011197047647295004
2002-07-22,0.0,NORMAL,0.9996775382558263,9.546857905221616e-14,0.0,0.0003224617442881977
2002-07-29,0.0,NORMAL,0.9999741741691459,1.6079081130698673e-15,0.0,2.582583141773555e-05
2002-08-05,0.0,NORMAL,0.9999973374832709,3.248604894074634e-15,0.0,2.6625162028625167e-06
2002-08-12,0.0,NORMAL,0.999982209274099,5.007571129547049e-16,0.0,1.7790726288897487e-05
2002-08-19,0.0,NORMAL,0.9999992317646724,4.3124974727288207e-16,0.0,7.682348370808096e-07
2002-08-26,0.0,NORMAL,0.9999963450275974,6.422974114273712e-15,0.0,3.6549726404594243e-06
2002-09-02,0.0,NORMAL,0.9999867977838426,1.723792430672826e-14,0.0,1.3202215250556606e-05
2002-09-09,0.0,NORMAL,0.9999979883452622,1.4393389902564585e-15,0.0,2.011654726071707e-06
2002-09-16,0.0,NORMAL,0.9999950521937158,1.9453644462892543e-16,0.0,4.947806196291546e-06
2002-09-23,0.0,NORMAL,0.9999985878376686,1.1399833527022833e-15,0.0,1.412162791497168e-06
2002-09-30,0.0,NORMAL,0.9999917551989446,1.2731963953184686e-14,0.0,8.244800562072957e-06
2002-10-07,0.0,NORMAL,0.9999880722991423,9.47950845341773e-15,0.0,1.1927701242284725e-05
2002-10-14,0.0,NORMAL,0.9999861852947285,3.714913505618852e-14,0.0,1.3814705372195801e-05
2002-10-21,0.0,NORMAL,0.9999742391981586,3.126238530664418e-13,0.0,2.5760802362707224e-05
2002-10-28,0.0,NORMAL,0.9998702206686718,1.5586886737547858e-11,0.0,0.00012977931554144655
2002-11-04,0.0,NORMAL,0.9971621800645205,1.5876343010170402e-09,0.0,0.002837818348398653
2002-11-11,0.0,NORMAL,0.9955855843132994,1.1096466628620309e-11,0.0,0.004414415675029284
2002-11-18,0.0,NORMAL,0.9982468390410872,4.2490072165005685e-12,0.0,0.0017531609554845096
2002-11-25,0.0,NORMAL,0.9987177604198327,8.35304225755678e-12,0.0,0.001282239571151502
2002-12-02,0.0,NORMAL,0.999174691776123,2.5377477500836944e-12,0.0,0.0008253082218337957
2002-12-09,0.0,NORMAL,0.9995132574054171,5.331995224874365e-12,0.0,0.0004867425883688601
2002-12-16,0.0,NORMAL,0.9978356213290986,7.936018480038094e-11,0.0,0.002164378591359546
2002-12-23,0.0,NORMAL,0.9821646007471738,6.4654000318018566e-09,0.0,0.017835392786718637
2002-12-30,0.0,NORMAL,0.9742509851087525,1.0170507561517863e-08,0.0,0.025749004720539037
2003-01-06,0.0,NORMAL,0.9627008105429047,1.447261346317376e-08,0.0,0.03729917498461907
2003-01-13,0.0,NORMAL,0.9745712530177087,1.4761077919307118e-09,0.0,0.025428745505868298
2003-01-20,0.0,NORMAL,0.9989532383802474,1.1742492380358754e-11,0.0,0.0010467616077198233
2003-01-27,0.0,NORMAL,0.999979520979255,7.886367718784587e-12,0.0,2.0479013116280958e-05
2003-02-03,0.0,NORMAL,0.9997480131313935,1.0831103810305459e-09,0.0,0.0002519857854002032
2003-02-10,0.0,NORMAL,0.9689061424570707,2.828975267252813e-07,0.0,0.03109357464527154
2003-02-17,0.0,NORMAL,0.8643248173930169,6.656172535190663e-06,0.0,0.13566852643421137
2003-02-24,0.0,NORMAL,0.8198762918225994,2.1831843368873156e-05,0.0,0.18010187633492145
2003-03-03,0.0,NORMAL,0.8650817397106604,5.024804739923474e-06,0.0,0.1349132354844134
2003-03-10,0.0,NORMAL,0.9745828799634539,4.316268630626881e-07,0.0,0.0254166884099797
2003-03-17,0.0,NORMAL,0.976200239747353,2.3121786682817066e-08,0.0,0.023799737131297606
2003-03-24,0.0,NORMAL,0.8379060724690242,6.602301223766936e-08,0.0,0.1620938615086245
2003-03-31,3.0,SUPPLY_SHOCK_3,4.367751282143376e-05,6.331337842160115e-07,0.0,0.9999556893539564
2003-04-07,3.0,SUPPLY_SHOCK_3,8.016519851646555e-08,1.3660655706207324e-05,0.0,0.9999862591792411
2003-04-14,3.0,SUPPLY_SHOCK_3,1.2965026946741525e-05,3.412263104071385e-08,0.0,0.9999870008495212
2003-04-21,3.0,SUPPLY_SHOCK_3,0.00012248997254988493,1.0532917668618498e-07,0.0,0.9998774046974085
2003-04-28,3.0,SUPPLY_SHOCK_3,0.00011501327229471182,5.399063004447777e-07,0.0,0.9998844468220344
2003-05-05,3.0,SUPPLY_SHOCK_3,2.111870929104242e-06,2.501194706638199e-07,0.0,0.9999976380104882
2003-05-12,3.0,SUPPLY_SHOCK_3,7.225437540218251e-06,9.765394452913574e-09,0.0,0.9999927647975517
2003-05-19,3.0,SUPPLY_SHOCK_3,0.0014853354765829209,5.150189468549078e-09,0.0,0.9985146593734249
2003-05-26,3.0,SUPPLY_SHOCK_3,0.0009799699017442197,4.483708244984607e-08,0.0,0.9990199852605526
2003-06-02,3.0,SUPPLY_SHOCK_3,0.004296613225672187,3.344438947125426e-08,0.0,0.9957033533305354
2003-06-09,3.0,SUPPLY_SHOCK_3,0.46912146874473154,1.264723659975731e-09,0.0,0.5308785299903053
2003-06-16,0.0,NORMAL,0.9641970624409595,3.744073584957772e-10,0.0,0.03580293718415406
2003-06-23,0.0,NORMAL,0.9936824180076755,9.158529375298086e-11,0.0,0.00631758190135712
2003-06-30,0.0,NORMAL,0.9961278747535074,1.3533963386810887e-11,0.0,0.0038721252332138867
2003-07-07,0.0,NORMAL,0.9999375846180208,1.5429978087089882e-14,0.0,6.241538228972054e-05
2003-07-14,0.0,NORMAL,0.9999917642974545,3.728959116927644e-14,0.0,8.235702928396257e-06
2003-07-21,0.0,NORMAL,0.999710337007835,4.3148725683536876e-13,0.0,0.0002896629923946876
2003-07-28,0.0,NORMAL,0.9999667818452864,2.562733650182641e-14,0.0,3.321815397224836e-05
2003-08-04,0.0,NORMAL,0.9999765432262315,5.556008182565077e-14,0.0,2.3456773947705213e-05
2003-08-11,0.0,NORMAL,0.9999074191804197,3.415289053180173e-12,0.0,9.258081701822594e-05
2003-08-18,0.0,NORMAL,0.9992057534717348,2.4015176184681744e-10,0.0,0.0007942462879007147
2003-08-25,0.0,NORMAL,0.8449870850954262,4.982149580138744e-08,0.0,0.15501286508256204
2003-09-01,3.0,SUPPLY_SHOCK_3,1.3412327220506396e-05,4.2192188513169686e-05,0.0,0.9999443954837555
2003-09-08,3.0,SUPPLY_SHOCK_3,0.00010077572120057037,1.491175611526564e-06,0.0,0.999897733103374
2003-09-15,3.0,SUPPLY_SHOCK_3,3.9827155281301233e-10,1.213785186786191e-07,0.0,0.9999998782223048
2003-09-22,3.0,SUPPLY_SHOCK_3,3.15633328910476e-05,2.721352092052681e-07,0.0,0.9999681645323906
2003-09-29,3.0,SUPPLY_SHOCK_3,1.1758181441878796e-08,1.1332462141927666e-07,0.0,0.9999998749172014
2003-10-06,3.0,SUPPLY_SHOCK_3,1.6386726591845073e-10,4.994602279386619e-06,0.0,0.9999950052330998
2003-10-13,3.0,SUPPLY_SHOCK_3,2.4945547332211597e-10,8.162166290128605e-07,0.0,0.9999991835342066
2003-10-20,3.0,SUPPLY_SHOCK_3,6.665832398127874e-07,5.932355099335773e-07,0.0,0.9999987401814656
2003-10-27,3.0,SUPPLY_SHOCK_3,0.12647679784193572,6.866710747567548e-09,0.0,0.873523195290454
2003-11-03,0.0,NORMAL,0.9629472453505235,4.897625128108024e-12,0.0,0.037052754643895604
2003-11-10,0.0,NORMAL,0.9997803609847483,8.55764085570386e-14,0.0,0.00021963901574079085
2003-11-17,0.0,NORMAL,0.9999329669011815,2.613759617259155e-13,0.0,6.703309898944807e-05
2003-11-24,0.0,NORMAL,0.9999704365131911,4.7229256515217565e-14,0.0,2.956348739802763e-05
2003-12-01,0.0,NORMAL,0.9999502763505771,5.865164680474737e-14,0.0,4.972364874070295e-05
2003-12-08,0.0,NORMAL,0.9998925834149435,1.2666922683103488e-13,0.0,0.00010741658555468908
2003-12-15,0.0,NORMAL,0.9997951315426687,2.1209255597463786e-13,0.0,0.00020486845747060367
2003-12-22,0.0,NORMAL,0.9999711059872245,3.9025221044156715e-13,0.0,2.8894013143472925e-05
2003-12-29,0.0,NORMAL,0.9994153133502323,6.348913146592008e-13,0.0,0.0005846866497759026
2004-01-05,0.0,NORMAL,0.9998543490653533,1.4653651647302771e-12,0.0,0.00014565093382015525
2004-01-12,0.0,NORMAL,0.9996640402789616,1.9152172455333462e-11,0.0,0.00033595970220860587
2004-01-19,0.0,NORMAL,0.999144352065132,2.4315197034348904e-11,0.0,0.0008556479101039358
2004-01-26,0.0,NORMAL,0.9999311037987704,8.326981793650771e-12,0.0,6.889619288744256e-05
2004-02-02,0.0,NORMAL,0.9999285766685704,6.6026602654700984e-12,0.0,7.142332488894897e-05
2004-02-09,0.0,NORMAL,0.9999673531655855,2.498425357733162e-12,0.0,3.26468313704005e-05
2004-02-16,0.0,NORMAL,0.999983864051629,5.925301485143806e-13,0.0,1.6135948408369763e-05
2004-02-23,0.0,NORMAL,0.9999363158201281,5.573581536750236e-13,0.0,6.368417940229065e-05
2004-03-01,0.0,NORMAL,0.9999829943235339,1.3876883782731534e-13,0.0,1.7005676035360224e-05
2004-03-08,0.0,NORMAL,0.9998431381304833,7.784708430522608e-13,0.0,0.00015686186841273774
2004-03-15,0.0,NORMAL,0.9999632178421942,4.713741557285096e-14,0.0,3.67821583460113e-05
2004-03-22,0.0,NORMAL,0.999937628236484,1.7492715563323518e-14,0.0,6.237176276579263e-05
2004-03-29,0.0,NORMAL,0.9999902611945268,2.6371839909248626e-15,0.0,9.738805628120586e-06
2004-04-05,0.0,NORMAL,0.9999731776383878,1.4862144622210307e-14,0.0,2.6822362361994125e-05
2004-04-12,0.0,NORMAL,0.9998679060803861,2.6570965004230258e-14,0.0,0.00013209391941885166
2004-04-19,0.0,NORMAL,0.9995451718948193,2.1942130963281038e-13,0.0,0.00045482810432782297
2004-04-26,0.0,NORMAL,0.9999816927831991,1.791204775185985e-14,0.0,1.8307216176419965e-05
2004-05-03,0.0,NORMAL,0.9996336759355287,1.6138761697524296e-12,0.0,0.00036632406244008843
2004-05-10,0.0,NORMAL,0.9546904536973295,1.6119158045711567e-10,0.0,0.045309546141304946
2004-05-17,3.0,SUPPLY_SHOCK_3,0.34717224095744975,2.5811854521931312e-08,0.0,0.6528277332309987
2004-05-24,3.0,SUPPLY_SHOCK_3,0.13275767591727705,3.3830556835437845e-08,0.0,0.8672422902512678
2004-05-31,3.0,SUPPLY_SHOCK_3,0.04228405482161138,3.290601954482276e-08,0.0,0.957715912272174
2004-06-07,3.0,SUPPLY_SHOCK_3,0.0016052225687779645,8.940887705313273e-08,0.0,0.9983946880232485
2004-06-14,3.0,SUPPLY_SHOCK_3,5.099993757269053e-08,2.7531770143646237e-08,0.0,0.9999999214687736
2004-06-21,3.0,SUPPLY_SHOCK_3,1.704424659777543e-05,7.165251924020487e-08,0.0,0.9999828841001136
2004-06-28,3.0,SUPPLY_SHOCK_3,2.9821835860360447e-07,2.7272675317888654e-07,0.0,0.999999429055769
2004-07-05,3.0,SUPPLY_SHOCK_3,8.506615996832911e-07,2.086432898902249e-07,0.0,0.999998940695711
2004-07-12,3.0,SUPPLY_SHOCK_3,0.00316950258540562,9.283339335407513e-08,0.0,0.9968304045810058
2004-07-19,3.0,SUPPLY_SHOCK_3,0.28253973250155673,3.7273359431742375e-09,0.0,0.7174602637718873
2004-07-26,0.0,NORMAL,0.9005977178941612,3.1072915701897327e-10,0.0,0.099402281794773
2004-08-02,0.0,NORMAL,0.9900090927484695,3.5430972888053234e-11,0.0,0.009990907215888686
2004-08-09,0.0,NORMAL,0.999685234397294,1.174038829824097e-12,0.0,0.0003147656018840421
2004-08-16,0.0,NORMAL,0.9999471362829233,2.350365722382743e-14,0.0,5.286371715423233e-05
2004-08-23,0.0,NORMAL,0.9999901429431843,3.313534879963531e-15,0.0,9.857057085347251e-06
2004-08-30,0.0,NORMAL,0.999996545712347,6.68138503955994e-16,0.0,3.4542882006604224e-06
2004-09-06,0.0,NORMAL,0.9999967111506943,7.076159205883456e-16,0.0,3.2888490750799396e-06
2004-09-13,0.0,NORMAL,0.9999984950147748,8.604126076760239e-16,0.0,1.5049857444609665e-06
2004-09-20,0.0,NORMAL,0.9999984692961226,1.5580630331673688e-15,0.0,1.5307047786807095e-06
2004-09-27,0.0,NORMAL,0.9999897464365852,5.042877762406011e-14,0.0,1.0253563116272413e-05
2004-10-04,0.0,NORMAL,0.9999679766440605,1.2663162489822131e-14,0.0,3.202335641443709e-05
2004-10-11,0.0,NORMAL,0.9999967389393045,3.0225279307593066e-14,0.0,3.2610613965921033e-06
2004-10-18,0.0,NORMAL,0.9999808247395254,1.8791323400768632e-13,0.0,1.9175260593493675e-05
2004-10-25,0.0,NORMAL,0.9999897349097676,1.3268474922093577e-13,0.0,1.0265089253384725e-05
2004-11-01,0.0,NORMAL,0.999985148556569,1.94004528555473e-13,0.0,1.4851443024184863e-05
2004-11-08,0.0,NORMAL,0.9999789890995976,6.689960909125272e-13,0.0,2.1010899540271932e-05
2004-11-15,0.0,NORMAL,0.999932816917381,9.698363245536932e-12,0.0,6.718307270900677e-05
2004-11-22,0.0,NORMAL,0.9996869523535428,1.0093014233771924e-11,0.0,0.00031304763649975026
2004-11-29,0.0,NORMAL,0.9998442417807415,1.239181500731965e-11,0.0,0.00015575820713721467
2004-12-06,0.0,NORMAL,0.9997631940291848,3.348962410380606e-12,0.0,0.0002368059679722451
2004-12-13,0.0,NORMAL,0.998536842610317,1.7028218399415297e-11,0.0,0.0014631573730922098
2004-12-20,0.0,NORMAL,0.9995330613178691,2.2110565459654406e-11,0.0,0.0004669386604091277
2004-12-27,0.0,NORMAL,0.996953298122999,2.5825576077796267e-10,0.0,0.0030467016195390452
2005-01-03,0.0,NORMAL,0.9992126992828472,3.150020475721079e-12,0.0,0.0007873007133756963
2005-01-10,0.0,NORMAL,0.9995696298921147,1.5666900940591338e-12,0.0,0.0004303701061533023
2005-01-17,0.0,NORMAL,0.9998864640921148,3.303146779167318e-13,0.0,0.0001135359075905264
2005-01-24,0.0,NORMAL,0.9999099653748241,4.305602271667189e-12,0.0,9.003462007514165e-05
2005-01-31,0.0,NORMAL,0.9995859370798071,3.4174482038732176e-10,0.0,0.0004140625790935805
2005-02-07,0.0,NORMAL,0.9984220674675679,4.759080323642427e-10,0.0,0.0015779320558887003
2005-02-14,0.0,NORMAL,0.9998470808468007,1.3214468344651146e-11,0.0,0.00015291913951897523
2005-02-21,0.0,NORMAL,0.9998495466785534,1.2053287278692414e-10,0.0,0.0001504532010000932
2005-02-28,0.0,NORMAL,0.999552567287331,3.4367496202327575e-10,0.0,0.0004474323695044018
2005-03-07,0.0,NORMAL,0.8743963776471161,1.2401143017246272e-07,0.0,0.1256034983406999
2005-03-14,3.0,SUPPLY_SHOCK_3,4.467380347357671e-05,8.442402923626956e-07,0.0,0.9999544819557463
2005-03-21,0.0,NORMAL,0.9818556163989303,7.830923995349419e-10,0.0,0.018144382817240217
2005-03-28,0.0,NORMAL,0.9984313264346771,8.544164438303911e-11,0.0,0.0015686734791552045
2005-04-04,0.0,NORMAL,0.9994870790447589,1.1144375251615371e-10,0.0,0.0005129208431750329
2005-04-11,0.0,NORMAL,0.9949860180533573,4.982535718455277e-10,0.0,0.005013981447519634
2005-04-18,0.0,NORMAL,0.9817196430238926,8.815952566707386e-10,0.0,0.01828035609438242
2005-04-25,0.0,NORMAL,0.950828155581604,6.749199797193567e-09,0.0,0.04917183766887338
2005-05-02,0.0,NORMAL,0.9260671819703102,1.5427494501985247e-08,0.0,0.07393280260276616
2005-05-09,0.0,NORMAL,0.9312510184394136,2.2395430642509865e-09,0.0,0.0687489793206028
2005-05-16,0.0,NORMAL,0.9007723116869735,1.5289719728498416e-09,0.0,0.09922768678362565
2005-05-23,0.0,NORMAL,0.9417158988159603,3.033680877140135e-10,0.0,0.05828410088048011
2005-05-30,0.0,NORMAL,0.9768264173580335,5.386720073972008e-11,0.0,0.023173582588513923
2005-06-06,0.0,NORMAL,0.9959395221245563,7.297744933101393e-13,0.0,0.004060477875090502
2005-06-13,0.0,NORMAL,0.9999162229639543,2.6230356826140977e-14,0.0,8.377703561389223e-05
2005-06-20,0.0,NORMAL,0.9999500343879348,1.7827892546801447e-13,0.0,4.99656122939674e-05
2005-06-27,0.0,NORMAL,0.9998683300290786,8.792832938097913e-13,0.0,0.00013166996953668371
2005-07-04,0.0,NORMAL,0.9999383834613468,7.342246879693637e-13,0.0,6.161653803370911e-05
2005-07-11,0.0,NORMAL,0.9999486014552534,1.1794405453849652e-11,0.0,5.139853237254361e-05
2005-07-18,0.0,NORMAL,0.9909082333277567,2.1316513625250735e-09,0.0,0.009091764540088448
2005-07-25,0.0,NORMAL,0.9979892222689022,1.4278816733890049e-10,0.0,0.0020107775889510837
2005-08-01,0.0,NORMAL,0.9979515829030239,1.867619648958033e-09,0.0,0.002048415230106114
2005-08-08,0.0,NORMAL,0.9760470984939839,6.828690740096062e-09,0.0,0.023952894676631812
2005-08-15,3.0,SUPPLY_SHOCK_3,0.17423806462459882,1.1972030090165317e-06,0.0,0.8257607381717645
2005-08-22,3.0,SUPPLY_SHOCK_3,1.2796700905318005e-08,0.0017028041822762488,0.0,0.9982971830213407
2005-08-29,3.0,SUPPLY_SHOCK_3,3.03060474134147e-08,1.884814821380495e-05,0.0,0.999981121545655
2005-09-05,3.0,SUPPLY_SHOCK_3,8.722624848089516e-11,0.002950706662210375,0.0,0.997049293250987
2005-09-12,1.0,SUPPLY_SHOCK,7.44217005315313e-72,1.0,0.0,1.591223643970079e-16
2005-09-19,1.0,SUPPLY_SHOCK,1.219493321648438e-65,0.9999999823266991,0.0,1.7673988974981247e-08
2005-09-26,1.0,SUPPLY_SHOCK,8.720439381792656e-66,0.9999999999836291,0.0,1.6464285112585943e-11
2005-10-03,1.0,SUPPLY_SHOCK,3.7271197246267045e-57,0.9999999998963176,0.0,1.0328773764761032e-10
2005-10-10,1.0,SUPPLY_SHOCK,2.0076384083737075e-70,1.0,0.0,8.161450963513089e-16
2005-10-17,1.0,SUPPLY_SHOCK,8.032325163176807e-68,0.999999999829015,0.0,1.7144976505360614e-10
2005-10-24,1.0,SUPPLY_SHOCK,1.0863391440889197e-64,0.9999999997653504,0.0,2.341269626162767e-10
